Occupation ID,Occupation,Sex ID,Sex,Age Range ID,Age Range,Quarter ID,Quarter,Number of Records
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",1,Hombre,3,35 to 44 years,20204,2020-Q4,14
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",1,Hombre,4,45 to 54 years,20191,2019-Q1,12
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",1,Hombre,4,45 to 54 years,20192,2019-Q2,23
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",1,Hombre,4,45 to 54 years,20193,2019-Q3,20
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",1,Hombre,4,45 to 54 years,20194,2019-Q4,19
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",1,Hombre,4,45 to 54 years,20201,2020-Q1,15
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",1,Hombre,4,45 to 54 years,20203,2020-Q3,10
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",1,Hombre,4,45 to 54 years,20204,2020-Q4,19
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,1,15 to 24 years,20191,2019-Q1,11
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,1,15 to 24 years,20192,2019-Q2,15
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,1,15 to 24 years,20193,2019-Q3,19
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,1,15 to 24 years,20194,2019-Q4,11
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,1,15 to 24 years,20201,2020-Q1,12
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,1,15 to 24 years,20203,2020-Q3,9
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,1,15 to 24 years,20204,2020-Q4,10
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,2,25 to 34 years,20191,2019-Q1,11
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,2,25 to 34 years,20192,2019-Q2,8
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,2,25 to 34 years,20193,2019-Q3,5
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,2,25 to 34 years,20194,2019-Q4,8
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,2,25 to 34 years,20201,2020-Q1,7
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,2,25 to 34 years,20203,2020-Q3,10
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,2,25 to 34 years,20204,2020-Q4,14
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,3,35 to 44 years,20191,2019-Q1,20
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,3,35 to 44 years,20192,2019-Q2,19
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,3,35 to 44 years,20193,2019-Q3,11
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,3,35 to 44 years,20194,2019-Q4,11
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,3,35 to 44 years,20201,2020-Q1,12
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,3,35 to 44 years,20203,2020-Q3,9
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,3,35 to 44 years,20204,2020-Q4,9
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,4,45 to 54 years,20191,2019-Q1,5
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,4,45 to 54 years,20192,2019-Q2,9
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,4,45 to 54 years,20193,2019-Q3,7
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,4,45 to 54 years,20194,2019-Q4,13
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,4,45 to 54 years,20201,2020-Q1,14
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,4,45 to 54 years,20203,2020-Q3,5
9237,"Trabajadores de Apoyo en la Industria de la Cerámica, Vidrio y Similares",2,Mujer,4,45 to 54 years,20204,2020-Q4,5
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",1,Hombre,1,15 to 24 years,20191,2019-Q1,1
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",1,Hombre,1,15 to 24 years,20192,2019-Q2,1
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",1,Hombre,1,15 to 24 years,20194,2019-Q4,2
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",1,Hombre,1,15 to 24 years,20201,2020-Q1,2
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",1,Hombre,1,15 to 24 years,20203,2020-Q3,1
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",1,Hombre,1,15 to 24 years,20204,2020-Q4,1
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",1,Hombre,2,25 to 34 years,20192,2019-Q2,1
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",1,Hombre,2,25 to 34 years,20193,2019-Q3,2
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",1,Hombre,2,25 to 34 years,20194,2019-Q4,2
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",1,Hombre,2,25 to 34 years,20201,2020-Q1,2
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",1,Hombre,2,25 to 34 years,20204,2020-Q4,4
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",1,Hombre,3,35 to 44 years,20192,2019-Q2,2
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",1,Hombre,3,35 to 44 years,20194,2019-Q4,2
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",1,Hombre,4,45 to 54 years,20191,2019-Q1,2
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",1,Hombre,4,45 to 54 years,20193,2019-Q3,1
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",1,Hombre,4,45 to 54 years,20203,2020-Q3,2
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",1,Hombre,4,45 to 54 years,20204,2020-Q4,1
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",2,Mujer,1,15 to 24 years,20192,2019-Q2,4
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",2,Mujer,1,15 to 24 years,20193,2019-Q3,1
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",2,Mujer,1,15 to 24 years,20204,2020-Q4,1
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",2,Mujer,2,25 to 34 years,20191,2019-Q1,1
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",2,Mujer,2,25 to 34 years,20192,2019-Q2,2
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",2,Mujer,2,25 to 34 years,20194,2019-Q4,1
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",2,Mujer,2,25 to 34 years,20201,2020-Q1,1
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",2,Mujer,2,25 to 34 years,20203,2020-Q3,1
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",2,Mujer,3,35 to 44 years,20191,2019-Q1,2
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",2,Mujer,3,35 to 44 years,20201,2020-Q1,1
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",2,Mujer,3,35 to 44 years,20204,2020-Q4,4
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",2,Mujer,4,45 to 54 years,20192,2019-Q2,2
9239,"Trabajadores de Apoyo en la Industria, no Clasificados Anteriormente",2,Mujer,4,45 to 54 years,20204,2020-Q4,2
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,1,15 to 24 years,20191,2019-Q1,40
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,1,15 to 24 years,20192,2019-Q2,27
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,1,15 to 24 years,20193,2019-Q3,26
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,1,15 to 24 years,20194,2019-Q4,33
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,1,15 to 24 years,20201,2020-Q1,36
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,1,15 to 24 years,20203,2020-Q3,24
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,1,15 to 24 years,20204,2020-Q4,23
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,2,25 to 34 years,20191,2019-Q1,20
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,2,25 to 34 years,20192,2019-Q2,23
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,2,25 to 34 years,20193,2019-Q3,25
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,2,25 to 34 years,20194,2019-Q4,21
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,2,25 to 34 years,20201,2020-Q1,31
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,2,25 to 34 years,20203,2020-Q3,17
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,2,25 to 34 years,20204,2020-Q4,19
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,3,35 to 44 years,20191,2019-Q1,12
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,3,35 to 44 years,20192,2019-Q2,13
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,3,35 to 44 years,20193,2019-Q3,15
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,3,35 to 44 years,20194,2019-Q4,10
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,3,35 to 44 years,20201,2020-Q1,18
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,3,35 to 44 years,20203,2020-Q3,9
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,3,35 to 44 years,20204,2020-Q4,15
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,4,45 to 54 years,20191,2019-Q1,8
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,4,45 to 54 years,20192,2019-Q2,1
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,4,45 to 54 years,20193,2019-Q3,10
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,4,45 to 54 years,20194,2019-Q4,14
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,4,45 to 54 years,20201,2020-Q1,8
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,4,45 to 54 years,20203,2020-Q3,8
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,1,Hombre,4,45 to 54 years,20204,2020-Q4,6
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,2,Mujer,1,15 to 24 years,20191,2019-Q1,3
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,2,Mujer,1,15 to 24 years,20201,2020-Q1,2
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,2,Mujer,2,25 to 34 years,20191,2019-Q1,1
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,2,Mujer,2,25 to 34 years,20192,2019-Q2,3
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,2,Mujer,2,25 to 34 years,20194,2019-Q4,1
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,2,Mujer,2,25 to 34 years,20204,2020-Q4,1
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,2,Mujer,3,35 to 44 years,20191,2019-Q1,2
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,2,Mujer,3,35 to 44 years,20192,2019-Q2,1
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,2,Mujer,3,35 to 44 years,20194,2019-Q4,1
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,2,Mujer,3,35 to 44 years,20201,2020-Q1,2
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,2,Mujer,3,35 to 44 years,20203,2020-Q3,1
9311,Ayudantes de Conductores de Transporte Terrestre con Motor,2,Mujer,4,45 to 54 years,20191,2019-Q1,3
9312,Ayudantes de Conductores de Transporte en Vías Férreas,1,Hombre,1,15 to 24 years,20192,2019-Q2,3
9312,Ayudantes de Conductores de Transporte en Vías Férreas,1,Hombre,1,15 to 24 years,20193,2019-Q3,1
9312,Ayudantes de Conductores de Transporte en Vías Férreas,1,Hombre,1,15 to 24 years,20194,2019-Q4,2
9312,Ayudantes de Conductores de Transporte en Vías Férreas,1,Hombre,2,25 to 34 years,20191,2019-Q1,3
9312,Ayudantes de Conductores de Transporte en Vías Férreas,1,Hombre,2,25 to 34 years,20192,2019-Q2,4
9312,Ayudantes de Conductores de Transporte en Vías Férreas,1,Hombre,2,25 to 34 years,20193,2019-Q3,1
9312,Ayudantes de Conductores de Transporte en Vías Férreas,1,Hombre,2,25 to 34 years,20194,2019-Q4,2
9312,Ayudantes de Conductores de Transporte en Vías Férreas,1,Hombre,2,25 to 34 years,20201,2020-Q1,2
9312,Ayudantes de Conductores de Transporte en Vías Férreas,1,Hombre,2,25 to 34 years,20203,2020-Q3,1
9312,Ayudantes de Conductores de Transporte en Vías Férreas,1,Hombre,2,25 to 34 years,20204,2020-Q4,7
9312,Ayudantes de Conductores de Transporte en Vías Férreas,1,Hombre,3,35 to 44 years,20191,2019-Q1,4
9312,Ayudantes de Conductores de Transporte en Vías Férreas,1,Hombre,3,35 to 44 years,20192,2019-Q2,3
9312,Ayudantes de Conductores de Transporte en Vías Férreas,1,Hombre,3,35 to 44 years,20193,2019-Q3,3
9312,Ayudantes de Conductores de Transporte en Vías Férreas,1,Hombre,3,35 to 44 years,20194,2019-Q4,4
9312,Ayudantes de Conductores de Transporte en Vías Férreas,1,Hombre,3,35 to 44 years,20201,2020-Q1,3
9312,Ayudantes de Conductores de Transporte en Vías Férreas,1,Hombre,3,35 to 44 years,20203,2020-Q3,6
9312,Ayudantes de Conductores de Transporte en Vías Férreas,1,Hombre,3,35 to 44 years,20204,2020-Q4,4
9312,Ayudantes de Conductores de Transporte en Vías Férreas,1,Hombre,4,45 to 54 years,20191,2019-Q1,1
9312,Ayudantes de Conductores de Transporte en Vías Férreas,1,Hombre,4,45 to 54 years,20192,2019-Q2,1
9312,Ayudantes de Conductores de Transporte en Vías Férreas,1,Hombre,4,45 to 54 years,20193,2019-Q3,2
9312,Ayudantes de Conductores de Transporte en Vías Férreas,1,Hombre,4,45 to 54 years,20194,2019-Q4,2
9312,Ayudantes de Conductores de Transporte en Vías Férreas,1,Hombre,4,45 to 54 years,20201,2020-Q1,4
9312,Ayudantes de Conductores de Transporte en Vías Férreas,1,Hombre,4,45 to 54 years,20203,2020-Q3,1
9312,Ayudantes de Conductores de Transporte en Vías Férreas,1,Hombre,4,45 to 54 years,20204,2020-Q4,1
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,1,15 to 24 years,20191,2019-Q1,7
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,1,15 to 24 years,20192,2019-Q2,7
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,1,15 to 24 years,20193,2019-Q3,6
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,1,15 to 24 years,20194,2019-Q4,7
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,1,15 to 24 years,20201,2020-Q1,7
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,1,15 to 24 years,20203,2020-Q3,3
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,1,15 to 24 years,20204,2020-Q4,3
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,2,25 to 34 years,20191,2019-Q1,9
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,2,25 to 34 years,20192,2019-Q2,7
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,2,25 to 34 years,20193,2019-Q3,6
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,2,25 to 34 years,20194,2019-Q4,7
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,2,25 to 34 years,20201,2020-Q1,9
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,2,25 to 34 years,20203,2020-Q3,9
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,2,25 to 34 years,20204,2020-Q4,5
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,3,35 to 44 years,20191,2019-Q1,6
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,3,35 to 44 years,20192,2019-Q2,7
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,3,35 to 44 years,20193,2019-Q3,7
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,3,35 to 44 years,20194,2019-Q4,6
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,3,35 to 44 years,20201,2020-Q1,5
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,3,35 to 44 years,20203,2020-Q3,5
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,3,35 to 44 years,20204,2020-Q4,7
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,4,45 to 54 years,20191,2019-Q1,10
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,4,45 to 54 years,20192,2019-Q2,7
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,4,45 to 54 years,20193,2019-Q3,6
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,4,45 to 54 years,20194,2019-Q4,8
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,4,45 to 54 years,20201,2020-Q1,9
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,4,45 to 54 years,20203,2020-Q3,5
9321,Conductores de Vehículos de Transporte en Bicicleta,1,Hombre,4,45 to 54 years,20204,2020-Q4,4
9322,"Conductores de Transporte de Tracción Animal (Carretas, Arrieros, Etcétera)",1,Hombre,1,15 to 24 years,20191,2019-Q1,2
9322,"Conductores de Transporte de Tracción Animal (Carretas, Arrieros, Etcétera)",1,Hombre,1,15 to 24 years,20192,2019-Q2,1
9322,"Conductores de Transporte de Tracción Animal (Carretas, Arrieros, Etcétera)",1,Hombre,1,15 to 24 years,20193,2019-Q3,2
9322,"Conductores de Transporte de Tracción Animal (Carretas, Arrieros, Etcétera)",1,Hombre,1,15 to 24 years,20201,2020-Q1,1
9322,"Conductores de Transporte de Tracción Animal (Carretas, Arrieros, Etcétera)",1,Hombre,2,25 to 34 years,20191,2019-Q1,1
9322,"Conductores de Transporte de Tracción Animal (Carretas, Arrieros, Etcétera)",1,Hombre,2,25 to 34 years,20192,2019-Q2,2
9322,"Conductores de Transporte de Tracción Animal (Carretas, Arrieros, Etcétera)",1,Hombre,3,35 to 44 years,20191,2019-Q1,1
9322,"Conductores de Transporte de Tracción Animal (Carretas, Arrieros, Etcétera)",1,Hombre,3,35 to 44 years,20192,2019-Q2,1
9322,"Conductores de Transporte de Tracción Animal (Carretas, Arrieros, Etcétera)",1,Hombre,3,35 to 44 years,20194,2019-Q4,1
9322,"Conductores de Transporte de Tracción Animal (Carretas, Arrieros, Etcétera)",1,Hombre,3,35 to 44 years,20201,2020-Q1,2
9322,"Conductores de Transporte de Tracción Animal (Carretas, Arrieros, Etcétera)",1,Hombre,3,35 to 44 years,20203,2020-Q3,1
9322,"Conductores de Transporte de Tracción Animal (Carretas, Arrieros, Etcétera)",1,Hombre,4,45 to 54 years,20192,2019-Q2,1
9322,"Conductores de Transporte de Tracción Animal (Carretas, Arrieros, Etcétera)",1,Hombre,4,45 to 54 years,20193,2019-Q3,1
9322,"Conductores de Transporte de Tracción Animal (Carretas, Arrieros, Etcétera)",1,Hombre,4,45 to 54 years,20194,2019-Q4,1
9331,Cargadores,1,Hombre,1,15 to 24 years,20191,2019-Q1,308
9331,Cargadores,1,Hombre,1,15 to 24 years,20192,2019-Q2,304
9331,Cargadores,1,Hombre,1,15 to 24 years,20193,2019-Q3,282
9331,Cargadores,1,Hombre,1,15 to 24 years,20194,2019-Q4,330
9331,Cargadores,1,Hombre,1,15 to 24 years,20201,2020-Q1,311
9331,Cargadores,1,Hombre,1,15 to 24 years,20203,2020-Q3,216
9331,Cargadores,1,Hombre,1,15 to 24 years,20204,2020-Q4,249
9331,Cargadores,1,Hombre,2,25 to 34 years,20191,2019-Q1,246
9331,Cargadores,1,Hombre,2,25 to 34 years,20192,2019-Q2,261
9331,Cargadores,1,Hombre,2,25 to 34 years,20193,2019-Q3,211
9331,Cargadores,1,Hombre,2,25 to 34 years,20194,2019-Q4,217
9331,Cargadores,1,Hombre,2,25 to 34 years,20201,2020-Q1,277
9331,Cargadores,1,Hombre,2,25 to 34 years,20203,2020-Q3,164
9331,Cargadores,1,Hombre,2,25 to 34 years,20204,2020-Q4,195
9331,Cargadores,1,Hombre,3,35 to 44 years,20191,2019-Q1,174
9331,Cargadores,1,Hombre,3,35 to 44 years,20192,2019-Q2,168
9331,Cargadores,1,Hombre,3,35 to 44 years,20193,2019-Q3,163
9331,Cargadores,1,Hombre,3,35 to 44 years,20194,2019-Q4,175
9331,Cargadores,1,Hombre,3,35 to 44 years,20201,2020-Q1,173
9331,Cargadores,1,Hombre,3,35 to 44 years,20203,2020-Q3,125
9331,Cargadores,1,Hombre,3,35 to 44 years,20204,2020-Q4,138
9331,Cargadores,1,Hombre,4,45 to 54 years,20191,2019-Q1,96
9331,Cargadores,1,Hombre,4,45 to 54 years,20192,2019-Q2,103
9331,Cargadores,1,Hombre,4,45 to 54 years,20193,2019-Q3,95
9331,Cargadores,1,Hombre,4,45 to 54 years,20194,2019-Q4,105
9331,Cargadores,1,Hombre,4,45 to 54 years,20201,2020-Q1,118
9331,Cargadores,1,Hombre,4,45 to 54 years,20203,2020-Q3,62
9331,Cargadores,1,Hombre,4,45 to 54 years,20204,2020-Q4,104
9331,Cargadores,2,Mujer,1,15 to 24 years,20191,2019-Q1,2
9331,Cargadores,2,Mujer,1,15 to 24 years,20192,2019-Q2,2
9331,Cargadores,2,Mujer,1,15 to 24 years,20193,2019-Q3,4
9331,Cargadores,2,Mujer,1,15 to 24 years,20194,2019-Q4,2
9331,Cargadores,2,Mujer,1,15 to 24 years,20201,2020-Q1,5
9331,Cargadores,2,Mujer,1,15 to 24 years,20203,2020-Q3,1
9331,Cargadores,2,Mujer,1,15 to 24 years,20204,2020-Q4,2
9331,Cargadores,2,Mujer,2,25 to 34 years,20191,2019-Q1,3
9331,Cargadores,2,Mujer,2,25 to 34 years,20192,2019-Q2,4
9331,Cargadores,2,Mujer,2,25 to 34 years,20193,2019-Q3,5
9331,Cargadores,2,Mujer,2,25 to 34 years,20194,2019-Q4,7
9331,Cargadores,2,Mujer,2,25 to 34 years,20201,2020-Q1,2
9331,Cargadores,2,Mujer,3,35 to 44 years,20191,2019-Q1,1
9331,Cargadores,2,Mujer,3,35 to 44 years,20192,2019-Q2,3
9331,Cargadores,2,Mujer,3,35 to 44 years,20193,2019-Q3,2
9331,Cargadores,2,Mujer,3,35 to 44 years,20194,2019-Q4,2
9331,Cargadores,2,Mujer,3,35 to 44 years,20201,2020-Q1,5
9331,Cargadores,2,Mujer,3,35 to 44 years,20203,2020-Q3,2
9331,Cargadores,2,Mujer,3,35 to 44 years,20204,2020-Q4,1
9331,Cargadores,2,Mujer,4,45 to 54 years,20192,2019-Q2,1
9331,Cargadores,2,Mujer,4,45 to 54 years,20203,2020-Q3,1
9331,Cargadores,2,Mujer,4,45 to 54 years,20204,2020-Q4,1
9332,Cargadores por Propina,1,Hombre,1,15 to 24 years,20191,2019-Q1,2
9332,Cargadores por Propina,1,Hombre,1,15 to 24 years,20192,2019-Q2,3
9332,Cargadores por Propina,1,Hombre,2,25 to 34 years,20192,2019-Q2,2
9332,Cargadores por Propina,1,Hombre,2,25 to 34 years,20193,2019-Q3,2
9332,Cargadores por Propina,1,Hombre,2,25 to 34 years,20201,2020-Q1,1
9332,Cargadores por Propina,1,Hombre,3,35 to 44 years,20192,2019-Q2,1
9332,Cargadores por Propina,1,Hombre,3,35 to 44 years,20193,2019-Q3,4
9332,Cargadores por Propina,1,Hombre,3,35 to 44 years,20194,2019-Q4,1
9332,Cargadores por Propina,1,Hombre,3,35 to 44 years,20201,2020-Q1,1
9332,Cargadores por Propina,1,Hombre,3,35 to 44 years,20204,2020-Q4,4
9332,Cargadores por Propina,1,Hombre,4,45 to 54 years,20192,2019-Q2,2
9332,Cargadores por Propina,1,Hombre,4,45 to 54 years,20194,2019-Q4,2
9332,Cargadores por Propina,1,Hombre,4,45 to 54 years,20204,2020-Q4,3
9411,Ayudantes en la Preparación de Alimentos,1,Hombre,1,15 to 24 years,20191,2019-Q1,268
9411,Ayudantes en la Preparación de Alimentos,1,Hombre,1,15 to 24 years,20192,2019-Q2,304
9411,Ayudantes en la Preparación de Alimentos,1,Hombre,1,15 to 24 years,20193,2019-Q3,292
9411,Ayudantes en la Preparación de Alimentos,1,Hombre,1,15 to 24 years,20194,2019-Q4,267
9411,Ayudantes en la Preparación de Alimentos,1,Hombre,1,15 to 24 years,20201,2020-Q1,315
9411,Ayudantes en la Preparación de Alimentos,1,Hombre,1,15 to 24 years,20203,2020-Q3,150
9411,Ayudantes en la Preparación de Alimentos,1,Hombre,1,15 to 24 years,20204,2020-Q4,206
9411,Ayudantes en la Preparación de Alimentos,1,Hombre,2,25 to 34 years,20191,2019-Q1,155
9411,Ayudantes en la Preparación de Alimentos,1,Hombre,2,25 to 34 years,20192,2019-Q2,137
9411,Ayudantes en la Preparación de Alimentos,1,Hombre,2,25 to 34 years,20193,2019-Q3,115
9411,Ayudantes en la Preparación de Alimentos,1,Hombre,2,25 to 34 years,20194,2019-Q4,117
9411,Ayudantes en la Preparación de Alimentos,1,Hombre,2,25 to 34 years,20201,2020-Q1,124
9411,Ayudantes en la Preparación de Alimentos,1,Hombre,2,25 to 34 years,20203,2020-Q3,71
9411,Ayudantes en la Preparación de Alimentos,1,Hombre,2,25 to 34 years,20204,2020-Q4,89
9411,Ayudantes en la Preparación de Alimentos,1,Hombre,3,35 to 44 years,20191,2019-Q1,61
9411,Ayudantes en la Preparación de Alimentos,1,Hombre,3,35 to 44 years,20192,2019-Q2,62
9411,Ayudantes en la Preparación de Alimentos,1,Hombre,3,35 to 44 years,20193,2019-Q3,65
9411,Ayudantes en la Preparación de Alimentos,1,Hombre,3,35 to 44 years,20194,2019-Q4,65
